,Lot_id,Sale_id,Lot,Description,Img_urls,Auteur,Url_lot,Maison_encheres,Id,Fichiers_img,error
166,5995291,26313,141,"IMPORTANT PLAT PAR THÉODORE DECK VERS 1865 D'APRÈS UN PLAT D'IZNIK DE LA MOITIÉ DU XVIe SIÈCLE AU BRITISH MUSEUM en céramique à rebord polylobé à décor aux quatre fleurs et grandes feuilles ""saz"" dentelées sur fond blanc. Le dos décoré de fleurettes est marqué TH. DECK en bleu. France, vers 1865|Diam. 41 cm|AN IMPORTANT CERAMIC DISH WITH TH. DECK MARK, COPY OF AN IZNIK DISH DATED 1545-1550 IN THE BRITISH MUSEUM, (Atasoy and Raby, Iznik 1989, fig. 241, pp. 137-138), CIRCA 1865 AS ANOTHER ONE OF THE SAME SERIES IN THE V&A DATED 1865.","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/26313/141.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/26313/141_2.jpg']",Deck,https://www.gazette-drouot.com/lots/5995291-important-plat-par-theodore---,GazetteDrouot,GazetteDrouot_5995291,"['GazetteDrouot_5995291_01.jpg', 'GazetteDrouot_5995291_02.jpg']",
167,5941683,27065,218,"Théodore DECK (1823-1891)||Paire de vases couverts en faïence lustrée bleu et blanc.|Décor de cartouches d'écritures coufiques et trois cartouches peint de 3 personnages esquissés.|Belle monture à quatre pieds ajourés, col décoré en méplat et fretel en bronze doré, avec leur intérieur en zinc.|Vers 1880 - 1890.|L'un des deux vases a été cassé et recollé.|H. 26,5 cm - D. col 14,5 cm",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=42/27065/218.jpg'],Deck,https://www.gazette-drouot.com/lots/5941683-theodore-deck-1823-1891---paire---,GazetteDrouot,GazetteDrouot_5941683,['GazetteDrouot_5941683_01.jpg'],
168,5874395,26879,624,"Théodore DECK (1823-1891)||Importante jardinière à corps tronconique évasé à fond bombé en céramique émaillé bleueturquoise à décor d'écritures coufiques et de bandeaux feuillagés.|Signée TH DECK.|Vers 1880-1890.|H: 24 cm Diam: 42 cm (restaurations)|A large, flattened cone shaped, turquoise blue enamelled ceramic jardinière with Arabic inscriptions.|Signed «TH DECK».|Circa 1880-1890.|H: 9 ½ in Diam: 16 ½ in (restorations)","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=446/26879/624.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=446/26879/624_1.jpg']",Deck,https://www.gazette-drouot.com/lots/5874395-theodore-deck-1823-1891---importante---,GazetteDrouot,GazetteDrouot_5874395,"['GazetteDrouot_5874395_01.jpg', 'GazetteDrouot_5874395_02.jpg']",
169,5733877,26402,158,"Théodore DECK (1823-1891)||Pichet dans le goût Ottoman en céramique à décor polychrome sous glaçure incolore transparente. France, XIXe siècle|Estampé « TH DECK »|Hauteur: 24 cm|Théodore Deck a été le directeur de la Manufacture Nationale de Sèvres.|Il réalisa une série de pichets, de plats ou de vases dont les formes ou le décor sont inspirés de pièces islamiques comme les céramiques d'Iznik.|Egrénures et manque au col.",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=62/26402/158.jpg'],Deck,https://www.gazette-drouot.com/lots/5733877-theodore-deck-1823-1891---pichet---,GazetteDrouot,GazetteDrouot_5733877,['GazetteDrouot_5733877_01.jpg'],
170,5560569,25863,10,"Théodore DECK (1823-1891)|Importante jardinière à corps tronconique évasé à fond bombé en céramique émaillé bleue-turquoise à décor d'écritures coufiques et de bandeaux feuillagés Signée «TH DECK» Vers 1880-1890 H: 24 cm Diam: 42 cm (restaurations) A large, flattened cone shaped, turquoise blue enamelled ceramic jardinière with Arabic inscriptions Signed «TH DECK» Circa 1880-1890 H: 9 ½ in Diam: 16 ½ in (restorations)","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=446/25863/10.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=446/25863/10_1.jpg']",Deck,https://www.gazette-drouot.com/lots/5560569-theodore-deck-1823-1891--importante---,GazetteDrouot,GazetteDrouot_5560569,"['GazetteDrouot_5560569_01.jpg', 'GazetteDrouot_5560569_02.jpg']",
171,5455918,24217,114,"PLAT AUX FLEURETTES PAR THÉODORE DECK en céramique polychrome, décoré dans le style d'Iznik, d'un bouquet d'oeillets. Bordure à la guirlande orale. Marqué au dos TH. DECK France, 19esiècle Diam. 29,5 cm A CERAMIC DISH WITH AN IZNIK STYLE DECORATION AND A TH.DECK MARK",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/24217/114.jpg'],Deck,https://www.gazette-drouot.com/lots/5455918-plat-aux-fleurettes-par-theodore---,GazetteDrouot,GazetteDrouot_5455918,['GazetteDrouot_5455918_01.jpg'],
172,5455917,24217,113,"PETIT BASSIN PAR THÉODORE DECK en céramique bleu-blanc, décoré de voeux en «thuluth» et de scènes de cour dans le goût iranien. Monogramme sous un côté de la base. France, vers 1880 Haut. 13 cm Diam d'ouverture: 17 cm",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/24217/113.jpg'],Deck,https://www.gazette-drouot.com/lots/5455917-petit-bassin-par-theodore---,GazetteDrouot,GazetteDrouot_5455917,['GazetteDrouot_5455917_01.jpg'],
173,5493043,25694,132,"DECK Théodore (1823-1891)|PETIT VASE de forme aspersoir en faïence à décor vernissé bleu de motifs de soleils rayonnants, étoiles, croissants de lune, écritures cursives arabisantes, signé du cachet. Haut. 19 cm",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=373/25694/132.jpg'],Deck,https://www.gazette-drouot.com/lots/5493043-deck-theodore-1823-1891--petit---,GazetteDrouot,GazetteDrouot_5493043,['GazetteDrouot_5493043_01.jpg'],
174,5426745,24564,270,"Théodore DECK (1823 - 1891)||Coupe couverte à bordure contournée sur léger pié­douche, décorée en bleu turquoise, cobalt, vert et rouge de motifs de fleurs de lotus stylisées dans l'esprit des céramiques ottomanes d'Iznik.|L'intérieur bleu turquoise.|Signé au revers TH.DECK Seconde moitié du XIXème siècle, circa 1880|Diam: 16 - H: 13 cm","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=90/24564/270.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=90/24564/270_1.jpg']",Deck,https://www.gazette-drouot.com/lots/5426745-theodore-deck-1823-1891---coupe---,GazetteDrouot,GazetteDrouot_5426745,"['GazetteDrouot_5426745_01.jpg', 'GazetteDrouot_5426745_02.jpg']",
175,5426740,24564,265,"Théodore DECK (1823 - 1891)||Paire de vases balustres à deux anses de forme égyptienne, à fond bleu turquoise décorés en vert et ocre de tulipes et oeillets dans le style des céramiques ottomanes d'Iznik.|Signé T-D au revers|Fin du XIXème siècle, vers 1880|H: 31 cm","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=90/24564/265.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=90/24564/265_1.jpg']",Deck,https://www.gazette-drouot.com/lots/5426740-theodore-deck-1823-1891---paire---,GazetteDrouot,GazetteDrouot_5426740,"['GazetteDrouot_5426740_01.jpg', 'GazetteDrouot_5426740_02.jpg']",
176,5310459,24793,368,"Attribué à Théodore DECK (1823-1891)|Coupe circulaire en céramique à décor de calligraphies arabes dans des médaillons. Très belle polychromie sur fond à dominante céladon. Monture en bronze ciselé et doré. Marquée au dos EC G52, cachet en creux avec la devise ""Toujours"" dans un croissant de lune. Cette coupe est dans le pur style de Théodore Deck. Si celui-ci a produit un modèle identique, il est généralement bleu turquoise monochrome. Nous n'avons pas trouvé trace d'un modèle aussi délicatement polychromé. Haut.: 13,5 cm - Diam.: 23 cm","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=96/24793/368.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=96/24793/368_1.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=96/24793/368_2.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=96/24793/368_3.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=96/24793/368_4.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=96/24793/368_5.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=96/24793/368_6.jpg']",Deck,https://www.gazette-drouot.com/lots/5310459-attribue-a-theodore-deck-1823-1891--coupe---,GazetteDrouot,GazetteDrouot_5310459,"['GazetteDrouot_5310459_01.jpg', 'GazetteDrouot_5310459_02.jpg', 'GazetteDrouot_5310459_03.jpg', 'GazetteDrouot_5310459_04.jpg', 'GazetteDrouot_5310459_05.jpg', 'GazetteDrouot_5310459_06.jpg', 'GazetteDrouot_5310459_07.jpg']",
177,5096430,22236,5,"Théodore DECK (1823-1891)|Pot couvert à corps cylindrique en céramique émaillée polychrome à décor de motifs floraux façon Iznik. Signé «Th.Deck». Vers 1880-1890. H: 20 cm Diam: 13,5 cm A polychrome enamelled ceramic covered jar with Iznik influence floral motifs. Signed «Th.Deck». Circa 1880-1890. H: 7 ¾ in Diam: 5 ¼ in","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=78/22236/5.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=78/22236/5_1.jpg']",Deck,https://www.gazette-drouot.com/lots/5096430-theodore-deck-1823-1891--pot---,GazetteDrouot,GazetteDrouot_5096430,"['GazetteDrouot_5096430_01.jpg', 'GazetteDrouot_5096430_02.jpg']",
178,4982729,22215,3,Théodore DECK (1823-1891)|Bonbonnière circulaire couverte à anses latérales en céramique émaillée à décor de motifs fleoraux dans des cartouches sur fond bleu et blanc. Signée «Th.Deck». Vers 1880-1890. H: 18 cm Diam: 24.5 cm (restauration et éclats),"['https://cdn.drouot.com/d/image/lot?size=fullHD&path=78/22215/3.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=78/22215/3_1.jpg']",Deck,https://www.gazette-drouot.com/lots/4982729-theodore-deck-1823-1891--bonbonniere---,GazetteDrouot,GazetteDrouot_4982729,"['GazetteDrouot_4982729_01.jpg', 'GazetteDrouot_4982729_02.jpg']",
179,4980769,23441,432,Théodore DECK|Cache-pot rond en céramique de forme Médicis à décor de rinceaux de fleurs dans le goût Iznik. Monogrammé sous la base. Haut.: 27 cm - Diam.: 39 cm,['https://cdn.drouot.com/d/image/lot?size=fullHD&path=7/23441/432.jpg'],Deck,https://www.gazette-drouot.com/lots/4980769-theodore-deck-cache-pot-rond---,GazetteDrouot,GazetteDrouot_4980769,['GazetteDrouot_4980769_01.jpg'],
180,4980766,23441,429,CACHE POT EN CERAMIQUE PAR THEODORE DECK A décor «Iznik» de fleurs sur fond turquoise. Monogrammé sous la base. Haut.: 21 cm- Diam.: 32 cm (le fond percé),['https://cdn.drouot.com/d/image/lot?size=fullHD&path=7/23441/429.jpg'],Deck,https://www.gazette-drouot.com/lots/4980766-cache-pot-en-ceramique-par---,GazetteDrouot,GazetteDrouot_4980766,['GazetteDrouot_4980766_01.jpg'],
181,4917416,21802,3,"Théodore DECK (1823-1891)|Suite de deux vases en céramique, de forme balustre, col à large ouverture et base en retrait. Décor ""Iznik"" couvrant. Monogrammé ""THD"". H: 36,5 cm, DL: 25 cm Two ceramic vases enamelled with an ""Iznik"" type decoration by Théodore Deck. Monogram ?THD'",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/21802/3.jpg'],Deck,https://www.gazette-drouot.com/lots/4917416-theodore-deck-1823-1891--suite---,GazetteDrouot,GazetteDrouot_4917416,['GazetteDrouot_4917416_01.jpg'],
182,4734486,22137,65,"Théodore DECK (1823-1891)|Coupe circulaire en céramique émaillée turquoise à décor de motifs arabisants et de médaillons. Signée «TH.Deck». Vers 1880-1890. H: 12,5 cm Diam: 23 cm (fèle) A turquoise blue enamelled bowl decorated with Arabic motifs and medallions. Signed «TH.Deck». Circa 1880-1890. H: 5 in Diam: 9 in Bibliographie: Maurice Rheims, «L'objet 1900», AMG, Paris, 1964, pour un modèle de construction similaire reproduit à la page 24.","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=78/22137/65.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=78/22137/65_1.jpg']",Deck,https://www.gazette-drouot.com/lots/4734486-theodore-deck-1823-1891--coupe---,GazetteDrouot,GazetteDrouot_4734486,"['GazetteDrouot_4734486_01.jpg', 'GazetteDrouot_4734486_02.jpg']",
183,4755431,23053,90,"Théodore DECK (attribué à)|Elément de forme balustre en faïence dans le goût Iznik à décor sur fond bleu d'oeillets. H: 46 cm (Réalisé sans fond, probablement comme corps de lampe ?). Début XXe siècle",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=380/23053/90.jpg'],Deck,https://www.gazette-drouot.com/lots/4755431-theodore-deck-attribue-a--element---,GazetteDrouot,GazetteDrouot_4755431,['GazetteDrouot_4755431_01.jpg'],
184,4601599,21875,1,"Théodore DECK (1823-1891)|Petit vase en céramique à décor orientalisant et couvertes vert-céladon et marron-brun. Signé ""TH.DECK"", sous la base. H: 12,5 cm, DL: 7,8 cm (deux fêles en partie interne et petits éclats à la base)",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/21875/1.jpg'],Deck,https://www.gazette-drouot.com/lots/4601599-theodore-deck-1823-1891--petit---,GazetteDrouot,GazetteDrouot_4601599,['GazetteDrouot_4601599_01.jpg'],
185,4502122,20597,54,Théodore DECK (1823-1891)|Paire de lampes en céramique émaillée bleue et blanche à décor d'arabesques et de motifs floraux. Elles reposent sur un socle en bronze doré. Signées des initiales de l'artiste. Vers 1880. H: 21 cm Diam: 30 cm A pair of enamelled ceramic lamps decorated with arabesques and floral motifs on a gilded bronze base. Signed with the artist's initials. Circa 1880. H: 8 ¼ in Diam: 11 ¾ in,"['https://cdn.drouot.com/d/image/lot?size=fullHD&path=78/20597/54.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=78/20597/54_1.jpg']",Deck,https://www.gazette-drouot.com/lots/4502122-theodore-deck-1823-1891--paire---,GazetteDrouot,GazetteDrouot_4502122,"['GazetteDrouot_4502122_01.jpg', 'GazetteDrouot_4502122_02.jpg']",
186,4502121,20597,53,Théodore DECK (1823-1891)|Bonbonnière circulaire couverte à anses latérales en céramique émaillée à décor de motifs floraux dans des cartouches sur fond bleu et blanc. Signée «Th.Deck». Vers 1880-1890. H: 18 cm Diam: 24.5 cm (restauration et éclats) An enamelled ceramic covered sweet box with floral motifs in cartouches. Signed «Th.Deck». Circa 1880-1890. H: 7 in Diam: 9 ¾ in,"['https://cdn.drouot.com/d/image/lot?size=fullHD&path=78/20597/53.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=78/20597/53_1.jpg']",Deck,https://www.gazette-drouot.com/lots/4502121-theodore-deck-1823-1891--bonbonniere---,GazetteDrouot,GazetteDrouot_4502121,"['GazetteDrouot_4502121_01.jpg', 'GazetteDrouot_4502121_02.jpg']",
187,4502111,20597,43,Théodore DECK (1823-1891)|Lampe à corps ovoïde et col droit évasé en faïence émaillée bleuturquoise à décor de motifs floraux et de feuillages. Monture en bronze doré. Monogrammée. Vers 1880-1890. H: 47 cm A turquoise enamelled earthenware lamp with floral motifs and leaves. Mounted in gilded bronze. Monogram. Circa 1880-1890. H: 18 ½ in,"['https://cdn.drouot.com/d/image/lot?size=fullHD&path=78/20597/43.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=78/20597/43_1.jpg']",Deck,https://www.gazette-drouot.com/lots/4502111-theodore-deck-1823-1891--lampe---,GazetteDrouot,GazetteDrouot_4502111,"['GazetteDrouot_4502111_01.jpg', 'GazetteDrouot_4502111_02.jpg']",
188,4502106,20597,38,"THEODORE DECK (1823-1891) décor de HELLEU|Plat circulaire creux sur talon en céramique émaillée à décor de motifs floraux en polychromie sur fond bleu façon Iznik. Signé «TH.Deck». Vers 1880-1890. Diam: 49 cm A hollow enamelled ceramic dish with polychrome floral motifs. Signed «TH.Deck». Circa 1880-1890. Diam: 19 ¼ in Bibliographie: H.Blairman & Sons Ltd, Haslam & Whiteway Ltd, «Théodore Deck Céramiste 1823-91», London, 2000, modèle similaire reproduit réf 23.","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=78/20597/38.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=78/20597/38_1.jpg']",Deck,https://www.gazette-drouot.com/lots/4502106-theodore-deck-1823-1891----,GazetteDrouot,GazetteDrouot_4502106,"['GazetteDrouot_4502106_01.jpg', 'GazetteDrouot_4502106_02.jpg']",
189,4416609,20930,109,"PLAT AU BOUQUET PAR THÉODORE DECK en céramique polychrome, décoré dans le style d'Iznik d'un bouquet d'oeillets et d'églantines. Marqué au dos TH. DECK. France, vers 1860. Diam. 30 cm A FLORAL DISH BY TH. DECK, CIRCA 1860",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/20930/109.jpg'],Deck,https://www.gazette-drouot.com/lots/4416609-plat-au-bouquet-par-theodore---,GazetteDrouot,GazetteDrouot_4416609,['GazetteDrouot_4416609_01.jpg'],
190,4458254,20794,41,"Théodore DECK (1823-1891)|Rare moine, en galet circulaire, traité dans le goût Iznik Épreuve en céramique émaillée polychrome au décor de fleurs stylisées, différent sur l'avers et le revers. Circa 1880/90. Un cheveu dans la glaçure et manque probablement le bouchon en céramique. Porte son étiquette papier d'origine TH. DECK Paris avec la mention manuscrite 191. Diamètre: 27 cm Bibliographie: Th. Deck 1823-1891 - Collectif, Éditions Musée du Florival, Guebwiller, 1991. Oeuvres, au décor semblable, reproduites page 19|Bibliographie :|Th. Deck 1823-1891 - Collectif, Éditions Musée du Florival, Guebwiller, 1991. Œuvres, au décor semblable, reproduites page 19.","['https://cdn.drouot.com/d/image/lot?size=fullHD&path=97/20794/41.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=97/20794/41_1.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=97/20794/41_2.jpg', 'https://cdn.drouot.com/d/image/lot?size=fullHD&path=97/20794/41_3.jpg']",Deck,https://www.gazette-drouot.com/lots/4458254-theodore-deck-1823-1891--rare---,GazetteDrouot,GazetteDrouot_4458254,"['GazetteDrouot_4458254_01.jpg', 'GazetteDrouot_4458254_02.jpg', 'GazetteDrouot_4458254_03.jpg', 'GazetteDrouot_4458254_04.jpg']",
191,4449512,21293,33,"Théodore DECK (1823-1891)|Suite de deux vases en céramique, de forme balustre, col à large ouverture et base en retrait. Décor ""Iznik"" couvrant. Monogrammé ""THD"". H: 36,5 cm, DL: 25 cm Two ceramic vases enamelled with an ""Iznik"" type decoration by Théodore Deck. Monogram 'THD'",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=61/21293/33.jpg'],Deck,https://www.gazette-drouot.com/lots/4449512-theodore-deck-1823-1891--suite---,GazetteDrouot,GazetteDrouot_4449512,['GazetteDrouot_4449512_01.jpg'],
192,4464095,19950,362,Théodore DECK (1823-1891) PLAT isnik à aile bleue sur fond blanc (fêles). diam: 30 cm,['https://cdn.drouot.com/d/image/lot?size=fullHD&path=17/19950/0362-1.jpg'],Deck,https://www.gazette-drouot.com/lots/4464095-theodore-deck-1823-1891----,GazetteDrouot,GazetteDrouot_4464095,['GazetteDrouot_4464095_01.jpg'],
193,4464094,19950,361,"Théodore DECK (1823-1891) PLAT isnik, à fond blanc, marque imprimée. diam : 30 cm",['https://cdn.drouot.com/d/image/lot?size=fullHD&path=17/19950/0361-1.jpg'],Deck,https://www.gazette-drouot.com/lots/4464094-theodore-deck-1823-1891----,GazetteDrouot,GazetteDrouot_4464094,['GazetteDrouot_4464094_01.jpg'],
